Wall time,Step,Value
1580171605.381255,21220,0.006765918340533972
1580171612.4455478,21230,0.0026938123628497124
1580171619.5482192,21240,0.0025554210878908634
1580171667.1317837,21280,0.001063097850419581
1580171695.7897215,21320,0.0009079910814762115
1580171702.868324,21330,0.0011716070584952831
1580171709.9798965,21340,0.0015468313358724117
1580171758.3507583,21380,0.0006847461336292326
1580171765.4753513,21390,0.00128997175488621
1580171779.676686,21410,0.0008714576833881438
1580171786.8193734,21420,0.0006373447249643505
1580171820.507816,21440,0.0013989444123581052
1580171827.5428877,21450,0.0006584922666661441
1580171834.6714094,21460,0.001897515612654388
1580171848.8787782,21480,0.0004514247993938625
1580171855.9840586,21490,0.0021717569325119257
1580171870.3666756,21510,0.0008881964604370296
1580171910.694384,21540,0.001777438330464065
1580171924.8516178,21560,0.0006535719148814678
1580171931.9656546,21570,0.0006676404154859483
1580171994.538089,21630,0.002480702009052038
1580172001.7836294,21640,0.0005519897677004337
1580172008.890308,21650,0.0017585321329534054
1580172056.1068287,21690,0.0006602993817068636
1580172070.491175,21710,0.0008932189084589481
1580172084.7420092,21730,0.0007560134399682283
1580172132.082683,21770,0.001262596226297319
1580172222.538246,21870,0.0006897772545926273
1580172236.759388,21890,0.0009875650284811854
1580172250.9766154,21910,0.0008251864346675575
1580172277.4590037,21920,0.0022232576739042997
1580172305.7886646,21960,0.0007541792583651841
1580172319.9849637,21980,0.000497899018228054
1580172327.0930874,21990,0.0006204901146702468
1580172353.403082,22000,0.002012143610045314
1580172374.8552818,22030,0.001133279292844236
1580172403.4038732,22070,0.0006951504037715495
1580172429.556088,22080,0.0004748786159325391
1580172450.806891,22110,0.001325461664237082
1580172472.2826958,22140,0.0010467303218320012
1580172581.5338147,22240,0.0011453203624114394
1580172588.5770216,22250,0.0006995204603299499
1580172609.9253008,22280,0.0013263702858239412
1580172617.0061884,22290,0.0009226057445630431
1580172631.288235,22310,0.0006623730296269059
1580172671.1525254,22340,0.00044148549204692245
1580172685.3483386,22360,0.0005006560822948813
1580172692.475686,22370,0.0006217294139787555
1580172706.695974,22390,0.0005469944444485009
1580172732.7423472,22400,0.0009045503102242947
1580172739.7767813,22410,0.001029138802550733
1580172746.7925231,22420,0.0005683600320480764
1580172761.1825144,22440,0.0004580987442750484
1580172775.3647318,22460,0.0005487187299877405
1580172782.4480984,22470,0.0010267781326547265
1580172829.997729,22510,0.0005612004897557199
1580172837.1182482,22520,0.0006355962250381708
1580172851.460593,22540,0.0003925294731743634
1580172892.191251,22570,0.0004979728255420923
1580172927.8349886,22620,0.0006261172238737345
1580173052.351004,22740,0.0005678212619386613
1580173080.8821394,22780,0.0009712658356875181
1580173121.766832,22810,0.0005289664841257036
1580173157.4004037,22860,0.0005437444197013974
1580173191.254899,22880,0.000949862995184958
1580173212.5162144,22910,0.0015313666081055999
1580173274.4284785,22970,0.001361451344564557
1580173281.5052173,22980,0.0007638345705345273
1580173295.6826596,23000,0.0005948194302618504
1580173317.2728453,23030,0.0010974390897899866
1580173357.7625623,23060,0.0009642996592447162
1580173365.0256958,23070,0.0018550003878772259
1580173372.1089802,23080,0.0004573115147650242
1580173455.710833,23170,0.0006459064316004515
1580173462.8633053,23180,0.00043578847544267774
1580173469.9698668,23190,0.0013744122115895152
1580173496.5533395,23200,0.0020494568161666393
1580173510.665757,23220,0.0010777533752843738
1580173524.816612,23240,0.0006450061919167638
1580173546.3753781,23270,0.0005564974853768945
1580173601.0139954,23320,0.0008859293884597719
1580173615.3274622,23340,0.0005313078290782869
1580173622.4939787,23350,0.0006367625901475549
1580173648.382721,23360,0.0008443790138699114
1580173655.4538743,23370,0.0004460465570446104
1580173731.755779,23450,0.000546336465049535
1580173815.8029685,23540,0.0007532049785368145
1580173851.4661903,23590,0.0004043359076604247
1580173927.5290606,23670,0.0023945895954966545
1580173954.1954758,23680,0.002138777868822217
1580173975.4798994,23710,0.0004368155787233263
1580174004.0385866,23750,0.0012972591212019324
1580174073.576513,23820,0.0021734682377427816
1580174114.2680056,23850,0.0009233064483851194
1580174135.9386706,23880,0.0011399992508813739
1580174143.1985102,23890,0.0003843876766040921
1580174150.3478088,23900,0.0006177806644700468
1580174183.502637,23920,0.00041842370410449803
1580174259.3774037,24000,0.0007885448867455125
1580174273.5581722,24020,0.0006276945350691676
1580174287.7925723,24040,0.0019343390595167875
1580174302.1108112,24060,0.0006465003243647516
1580174412.2762213,24160,0.00035702891182154417
1580174488.477929,24240,0.0005631535314023495
1580174495.5579844,24250,0.0006441507721319795
1580174502.6004992,24260,0.0004436264862306416
1580174531.2251487,24300,0.0015194868901744485
1580174593.21532,24360,0.002195982029661536
1580174669.3953395,24440,0.0004916738835163414
1580174731.2024224,24500,0.0006093453848734498
1580174738.4125547,24510,0.0003954935818910599
1580174745.536409,24520,0.0009241023799404502
1580174752.6479733,24530,0.0011976208770647645
1580174767.0412538,24550,0.0007744823815301061
1580174800.4645202,24570,0.0004842153284698725
1580174821.8971562,24600,0.0006243809475563467
1580174883.288514,24660,0.0026328477542847395
1580174897.787333,24680,0.0012461000587791204
1580174966.412462,24750,0.0005849009612575173
1580174995.1627963,24790,0.0010080081410706043
1580175029.0569985,24810,0.0004065274551976472
1580175057.6631,24850,0.0007389939855784178
1580175064.8109362,24860,0.0003569768450688571
1580175098.3683984,24880,0.0010754027171060443
1580175134.041917,24930,0.00116236403118819
1580175174.5701303,24960,0.0006781222764402628
1580175188.794563,24980,0.0005256175645627081
1580175210.3080251,25010,0.0013330749934539199
1580175217.4540284,25020,0.0008402924286201596
1580175224.6966753,25030,0.0005122474976815283
1580175333.6354475,25130,0.0013634264469146729
1580175340.739516,25140,0.00064106285572052
1580175354.9428015,25160,0.0007540740771219134
1580175362.2147553,25170,0.0005680154426954687
1580175369.319136,25180,0.0018471480580046773
1580175376.5079854,25190,0.0005735355080105364
1580175416.784477,25220,0.0010328326607123017
1580175423.9966347,25230,0.00034502882044762373
1580175438.178771,25250,0.0012555884895846248
1580175478.6318228,25280,0.00039320721407420933
1580175492.9047449,25300,0.0008049217867664993
1580175507.1455252,25320,0.0010485620005056262
1580175521.4279017,25340,0.002382703823968768
1580175604.7704046,25430,0.0026021406520158052
1580175652.2459054,25470,0.0009786785813048482
1580175666.475612,25490,0.0012603504583239555
1580175680.7584376,25510,0.0005283790524117649
1580175713.9639797,25530,0.0005376020562835038
1580175728.4143367,25550,0.004058425780385733
1580175735.504069,25560,0.003333018161356449
1580175757.0560074,25590,0.0009300645906478167
1580175819.0078921,25650,0.0007950466824695468
1580175826.263036,25660,0.0007231138297356665
1580175873.7161555,25700,0.002164794597774744
1580175894.9476957,25730,0.0005387019482441247
1580175935.4894426,25760,0.0009603718644939363
1580175949.7971272,25780,0.0006707935826852918
1580175956.888142,25790,0.0015231674769893289
1580175985.5266647,25830,0.0005740720080211759
1580176032.6179338,25870,0.0008562651928514242
1580176053.9681199,25900,0.00035382728674449027
1580176061.0809665,25910,0.00117505993694067
1580176087.5755894,25920,0.0010795153211802244
1580176094.616176,25930,0.0012162753846496344
1580176115.8613806,25960,0.00040845939656719565
1580176163.6632128,26000,0.0012855137465521693
1580176206.4111128,26060,0.0004242101567797363
1580176213.6041775,26070,0.0015048073837533593
1580176254.1559546,26100,0.0018566398648545146
1580176289.9069805,26150,0.0007496860926039517
1580176330.3690767,26180,0.000846405397169292
1580176337.4686663,26190,0.00046539719915017486
1580176351.6781921,26210,0.001159242121502757
1580176366.0281212,26230,0.0006351181655190885
1580176399.2726629,26250,0.0006725924904458225
1580176406.3508341,26260,0.0007070353603921831
1580176427.9631696,26290,0.0004938378697261214
1580176435.0652404,26300,0.0008270848775282502
1580176468.4725783,26320,0.00041758589213714004
1580176489.7753189,26350,0.0006917251739650965
1580176496.9376326,26360,0.0005108389887027442
1580176511.1626546,26380,0.0013771143276244402
1580176572.83983,26440,0.0006207135156728327
1580176594.1631541,26470,0.00037592879380099475
1580176634.3600798,26500,0.0003654117463156581
1580176641.5033405,26510,0.0007578158401884139
1580176670.0729609,26550,0.00036002753768116236
1580176732.135113,26610,0.00043044291669502854
1580176862.2392933,26740,0.0009483098983764648
1580176890.9633632,26780,0.0002971921639982611
1580176924.0981092,26800,0.0005677651497535408
1580176959.6980348,26850,0.0015352516202256083
1580176999.6608176,26880,0.0016725017921999097
1580177013.7333581,26900,0.00040752574568614364
1580177042.1703527,26940,0.0003412863879930228
1580177096.4865656,26990,0.0003869594947900623
1580177124.9956734,27030,0.0006643186206929386
1580177172.6390917,27070,0.00031936660525389016
1580177194.2496054,27100,0.000938803015742451
1580177277.071985,27190,0.000570278731174767
1580177338.6688294,27250,0.0006216290057636797
1580177428.984818,27350,0.0006061631138436496
1580177454.9485998,27360,0.00042371044401079416
1580177461.9998617,27370,0.0005806796834804118
1580177483.242888,27400,0.00041590508772060275
1580177490.332583,27410,0.0004798790905624628
1580177544.9569361,27460,0.00040765112498775125
1580177559.0932748,27480,0.0008748311665840447
1580177606.74228,27520,0.0004447664541658014
1580177613.892454,27530,0.0006544568459503353
1580177621.0715675,27540,0.0005932273343205452
1580177628.1611934,27550,0.0013269239570945501
1580177635.2198257,27560,0.0008475494105368853
1580177642.3090682,27570,0.0007232980569824576
1580177649.5250783,27580,0.0013114969478920102
1580177725.7144504,27660,0.0005154534592293203
1580177765.7767642,27690,0.0007985893171280622
1580177808.710973,27750,0.00044344327761791646
1580177946.1112456,27890,0.0015222009969875216
1580177953.2229464,27900,0.0009407016914337873
1580177960.3655689,27910,0.0009271200397051871
1580178029.797359,27980,0.0005921871052123606
1580178084.072844,28030,0.0009267122368328273
1580178105.367797,28060,0.0005014836206100881
1580178138.7576044,28080,0.00041059081559069455
1580178145.8212414,28090,0.0006182850920595229
1580178152.913835,28100,0.0005866064457222819
1580178160.1858351,28110,0.0015664373058825731
1580178188.8981133,28150,0.0006290269084274769
1580178264.989045,28230,0.0017486719880253077
1580178290.8507571,28240,0.00044435079325921834
1580178312.0442464,28270,0.0003336463123559952
1580178326.2349172,28290,0.0004810465907212347
1580178333.493372,28300,0.000632070645224303
1580178366.8280723,28320,0.000593054573982954
1580178471.178955,28440,0.0013172437902539968
1580178485.4126463,28460,0.0005246134242042899
1580178525.334239,28490,0.0016885313671082258
1580178539.629535,28510,0.0007805873756296933
1580178594.559137,28560,0.0007893033907748759
1580178615.9183137,28590,0.0004837343003600836
1580178637.272963,28620,0.000446521706180647
1580178720.2782745,28710,0.0012516777496784925
1580178746.1003585,28720,0.0015583010390400887
1580178788.6827362,28780,0.0006397678516805172
1580178821.7475195,28800,0.0005068792961537838
1580178828.8045042,28810,0.0002956108655780554
1580178871.6958923,28870,0.0011056986404582858
1580178911.9922001,28900,0.00034783873707056046
1580178919.0736272,28910,0.0008800777141004801
1580178974.2842288,28960,0.000757901172619313
1580178988.4648428,28980,0.000384528684662655
1580179002.8809803,29000,0.0004006759845651686
1580179024.475026,29030,0.0006977632292546332
1580179050.6324582,29040,0.00032468122662976384
1580179057.692836,29050,0.0002810634905472398
1580179126.8954613,29120,0.0015312806935980916
1580179162.6630156,29170,0.0005899189272895455
1580179176.8897083,29190,0.0016013040440157056
1580179203.589292,29200,0.000302864151308313
1580179210.634138,29210,0.0007771375821903348
1580179239.2901525,29250,0.0004982573445886374
1580179308.350365,29320,0.00038997133378870785
1580179355.9671464,29360,0.0005814762553200126
1580179377.1497955,29390,0.00044269466889090836
1580179384.250432,29400,0.00035056486376561224
1580179398.586779,29420,0.00041355687426403165
1580179467.5242085,29490,0.0003904018667526543
1580179474.5983438,29500,0.0006708511500619352
1580179529.0435386,29550,0.00045729652629233897
1580179634.1674488,29670,0.0011981184361502528
1580179688.9454284,29720,0.00034520740155130625
1580179703.1944954,29740,0.0003730776079464704
1580179710.3976486,29750,0.0005387865239754319
1580179750.3982425,29780,0.0004770896048285067
1580179757.562217,29790,0.0005636103451251984
1580179840.6964784,29880,0.0005337359034456313
1580179902.4601989,29940,0.0004944594111293554
1580179931.1340997,29980,0.0006433464004658163
1580179986.1777554,30030,0.00032145020668394864
1580180000.345234,30050,0.00033609819365665317
1580180014.538843,30070,0.0005385543336160481
1580180047.7738166,30090,0.0007724585011601448
1580180061.948308,30110,0.0006811547209508717
1580180083.4732246,30140,0.0010781948221847415
1580180090.5876179,30150,0.0004912297008559108
1580180116.80357,30160,0.00037984122172929347
1580180138.0460825,30190,0.00039420329267159104
1580180145.148463,30200,0.0006542550981976092
1580180152.3668745,30210,0.0003887926577590406
1580180159.703996,30220,0.000511928868945688
1580180199.9552722,30250,0.00042067005415447056
1580180207.0350244,30260,0.0003276719944551587
1580180214.3061588,30270,0.0005443593836389482
1580180235.716045,30300,0.00032445817487314343
1580180242.8095186,30310,0.0005967941833660007
1580180276.2869477,30330,0.0003723521949723363
1580180283.5000644,30340,0.00037417036946862936
1580180312.011507,30380,0.00027992951800115407
1580180345.7131538,30400,0.00042254896834492683
1580180352.737343,30410,0.0003825938911177218
1580180359.8499122,30420,0.0009815623052418232
1580180388.2895432,30460,0.0012356406077742577
1580180421.7149434,30480,0.0010881255147978663
1580180435.8104477,30500,0.0003286352730356157
1580180457.303357,30530,0.0016337439883500338
1580180540.4294186,30620,0.0017859636573120952
1580180580.8581913,30650,0.0010766731575131416
1580180595.009432,30670,0.0010597126092761755
1580180609.2170353,30690,0.0007290758658200502
1580180623.4639382,30710,0.00039220540202222764
1580180656.5413132,30730,0.0011625185143202543
1580180677.813466,30760,0.0006059677107259631
1580180739.3042421,30820,0.0006632035365328193
1580180768.0087125,30860,0.0003783002612181008
1580180801.5353742,30880,0.0005123159498907626
1580180822.7259674,30910,0.0005538545665331185
1580180851.1617212,30950,0.0005869597662240267
1580180899.212283,30990,0.0006955467397347093
1580180927.7526965,31030,0.0008453606860712171
1580180975.766038,31070,0.00253881374374032
1580181037.8945298,31130,0.0004072125884704292
1580181059.2258434,31160,0.0002821430971380323
1580181106.8217368,31200,0.00064339570235461
1580181121.3074849,31220,0.0016633161576464772
1580181149.966349,31260,0.0008864522678777575
1580181157.1009183,31270,0.0005297293537296355
1580181226.0144064,31340,0.00032714061671867967
1580181266.3844876,31370,0.00035784224746748805
1580181273.699846,31380,0.0011322202626615763
1580181309.3229046,31430,0.001634799293242395
1580181335.575851,31440,0.00039874593494459987
1580181342.6026433,31450,0.0007940517389215529
1580181356.8951144,31470,0.00034671887988224626
1580181378.1828165,31500,0.0005240020109340549
1580181432.4944377,31550,0.0004424596845638007
1580181453.8889916,31580,0.00034977885661646724
1580181461.043015,31590,0.00038465007673949003
1580181494.0533297,31610,0.00038991711335256696
1580181536.7426057,31670,0.0005537628312595189
1580181577.4925213,31700,0.00037740409607067704
1580181646.773054,31770,0.001613124622963369
1580181689.4077194,31830,0.0003491162206046283
